,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
24,2020-10-16 13:39:36.818929,372,492,382,481,363,481,399,472,351,474,423,515,330,525,452,578,307,592,460,634,300,654,397,655,341,657,0,0,0,0,0,0,0,0,move advance
25,2020-10-16 13:39:37.093088,339,480,345,469,334,469,379,464,0,0,415,514,318,524,441,586,299,595,453,652,297,669,397,668,343,666,0,0,0,0,0,0,0,0,None
26,2020-10-16 13:39:37.366614,319,471,325,462,0,0,364,466,0,0,412,515,312,521,435,587,290,606,455,673,279,670,395,674,332,679,0,0,0,0,0,0,0,0,move advance
27,2020-10-16 13:39:37.645018,322,483,330,473,0,0,367,474,0,0,423,529,321,527,447,614,292,617,469,699,280,683,403,686,338,685,0,0,0,0,472,709,0,0,move advance
28,2020-10-16 13:39:37.923854,345,470,353,462,0,0,394,468,0,0,444,532,342,518,465,629,307,614,479,700,295,686,403,698,339,677,0,0,0,0,0,0,0,0,move advance
29,2020-10-16 13:39:38.201809,358,450,367,439,0,0,411,444,0,0,462,514,353,498,478,618,320,585,470,692,303,668,394,684,414,685,0,0,0,0,0,0,467,701,move advance
30,2020-10-16 13:39:38.477160,362,456,369,442,0,0,416,440,0,0,469,518,347,513,484,610,314,606,452,691,308,686,416,689,348,675,0,0,0,0,0,0,0,0,move advance
31,2020-10-16 13:39:38.755110,347,475,363,459,340,460,409,450,0,0,461,524,327,530,479,631,293,633,470,710,0,0,411,698,333,702,0,0,0,0,0,0,0,0,move advance
32,2020-10-16 13:39:39.037956,318,490,331,472,306,475,374,460,293,471,437,529,282,543,487,662,257,662,504,720,0,0,0,0,318,720,0,0,0,0,0,0,0,0,None
33,2020-10-16 13:39:39.307168,307,446,321,426,290,428,354,412,265,418,420,494,249,510,479,635,223,644,0,0,0,0,394,704,292,720,0,0,0,0,0,0,0,0,move advance
34,2020-10-16 13:39:39.589726,321,390,333,368,302,375,365,375,273,373,415,463,235,483,464,613,199,629,0,0,0,0,387,720,0,0,0,0,196,673,0,0,0,0,move advance
35,2020-10-16 13:39:39.878749,341,391,346,371,329,375,376,377,290,373,428,468,239,488,472,613,194,643,477,713,0,0,0,0,0,0,0,0,191,720,0,0,0,0,move advance
36,2020-10-16 13:39:40.166233,395,418,401,389,371,395,0,0,313,394,466,499,257,507,0,0,211,673,0,0,0,0,0,0,0,0,0,0,215,667,0,0,0,0,move recession
37,2020-10-16 13:39:40.452487,434,406,454,374,419,379,489,400,366,370,529,521,277,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,move advance
38,2020-10-16 13:39:40.737169,416,327,446,286,392,298,0,0,340,290,567,461,259,425,614,566,0,0,0,0,0,0,593,594,0,0,0,0,0,0,0,0,0,0,None
